time,angle
26.58603,6.192352
26.60605,6.200256
26.62604,6.187317
26.64606,6.185883
26.66605,6.176544
26.68604,6.172974
26.70605,6.163666
26.72604,6.163757
26.74603,6.171082
26.76605,6.167206
26.78604,6.168976
26.80603,6.146362
26.82605,6.125946
26.84604,6.134644
26.86603,6.135162
26.88605,6.126953
26.90604,6.120514
26.92606,6.12085
26.94604,6.130005
26.96603,6.138794
26.98605,6.136536
27.00604,6.135254
27.02603,6.131989
27.04605,6.13031
27.06604,6.120209
27.08603,6.122406
27.10605,6.11499
27.12604,6.117676
27.14606,6.115051
27.16605,6.124573
27.18604,6.12854
27.20605,6.143524
27.22604,6.143951
27.24603,6.135925
27.26605,6.133972
27.28604,6.133362
27.30603,6.138855
27.32605,6.135559
27.34604,6.13031
27.36603,6.135956
27.38605,6.114594
27.40604,6.122314
27.42606,6.122345
27.44604,6.123718
27.46603,6.121948
27.48605,6.110657
27.50604,6.101166
27.52603,6.091705
27.54605,6.09848
27.56604,6.100128
27.58603,6.104919
27.60605,6.10849
27.62604,6.109436
27.64606,6.102844
27.66605,6.105347
27.68604,6.10556
27.70605,6.101349
27.72604,6.099854
27.74603,6.102417
27.76605,6.095245
27.78604,6.078735
27.80603,6.068024
27.82605,6.066925
